STATE/UT,DISTRICT,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs
MADHYA PRADESH,SEONI,2001,0,1,0,0,0,0,7,11,0,22

MADHYA PRADESH,SHAHDOL,2001,0,4,0,0,0,1,0,0,0,16

MADHYA PRADESH,SHAJAPUR,2001,0,18,1,0,0,2,25,0,0,163

MADHYA PRADESH,SHEOPUR,2001,1,3,0,0,0,0,8,0,0,21

MADHYA PRADESH,SHIVPURI,2001,2,7,1,0,1,5,1,0,1,112

MADHYA PRADESH,SIDHI,2001,1,6,2,0,0,0,3,11,0,14

MADHYA PRADESH,SIHORE,2001,1,12,3,0,0,1,21,0,0,78

MADHYA PRADESH,TIKAMGARH,2001,4,17,1,0,0,4,12,28,0,50

MADHYA PRADESH,UJJAIN,2001,6,16,6,0,1,3,21,26,0,217

MADHYA PRADESH,UMARIYA,2001,0,0,0,0,0,0,0,0,0,1

MADHYA PRADESH,VIDISHA,2001,6,20,1,0,0,5,20,0,0,159

MADHYA PRADESH,TOTAL,2001,72,305,31,1,9,50,663,435,1,2645

MAHARASHTRA,AHMEDNAGAR,2001,0,3,0,0,0,3,0,0,2,14

MAHARASHTRA,AKOLA,2001,0,0,0,0,0,0,0,3,3,3

MAHARASHTRA,AMRAVATI COMMR.,2001,0,2,0,1,0,0,0,1,1,5

MAHARASHTRA,AMRAVATI RURAL,2001,0,1,0,0,0,0,0,0,0,7

MAHARASHTRA,AURANGABAD COMMR.,2001,2,0,0,0,0,0,0,2,1,0

MAHARASHTRA,AURANGABAD RURAL,2001,0,2,0,0,0,1,1,3,0,1

MAHARASHTRA,BEED,2001,1,0,0,1,0,0,1,2,0,7

MAHARASHTRA,BHANDARA,2001,1,2,0,0,0,0,1,1,3,9

MAHARASHTRA,BULDHANA,2001,0,0,0,0,0,0,2,7,0,14

MAHARASHTRA,CHANDRAPUR,2001,0,0,0,1,0,0,1,1,0,6

MAHARASHTRA,DHULE,2001,1,2,0,0,0,0,1,6,0,5

MAHARASHTRA,GADCHIROLI,2001,0,1,0,0,0,0,0,0,0,2

MAHARASHTRA,GONDIA,2001,0,1,0,0,0,0,1,0,3,17

MAHARASHTRA,HINGOLI,2001,0,3,0,0,0,0,0,4,0,14

MAHARASHTRA,JALGAON,2001,0,1,0,1,0,0,0,3,0,6

MAHARASHTRA,JALNA,2001,1,1,0,0,0,0,2,3,1,12

MAHARASHTRA,KOLHAPUR,2001,0,2,0,0,1,0,5,0,6,17

MAHARASHTRA,LATUR,2001,0,0,0,0,0,0,2,0,0,14

MAHARASHTRA,MUMBAI,2001,0,0,0,0,0,0,0,10,1,0

MAHARASHTRA,MUMBAI RLY.,2001,0,0,0,0,0,0,0,0,0,0

MAHARASHTRA,NAGPUR COMMR.,2001,0,1,0,0,0,0,0,3,2,7

MAHARASHTRA,NAGPUR RLY.,2001,0,0,0,0,0,0,0,1,0,0

MAHARASHTRA,NAGPUR RURAL,2001,0,3,0,0,0,0,1,14,4,12

MAHARASHTRA,NANDED,2001,2,1,0,0,0,0,4,6,3,8

MAHARASHTRA,NANDURBAR,2001,0,0,0,0,0,0,0,3,0,7

MAHARASHTRA,NASIK COMMR.,2001,0,1,0,0,0,0,0,2,1,0

MAHARASHTRA,NASIK RURAL,2001,0,0,0,0,0,0,1,12,0,11

MAHARASHTRA,NAVI MUMBAI,2001,0,2,1,0,0,0,0,4,0,2

MAHARASHTRA,OSMANABAD,2001,0,0,0,0,0,0,0,0,2,10

MAHARASHTRA,PARBHANI,2001,1,2,2,0,1,0,19,9,2,0

MAHARASHTRA,PUNE COMMR.,2001,0,1,0,0,0,0,0,4,0,0

MAHARASHTRA,PUNE RLY.,2001,0,0,0,0,0,0,0,0,0,0

MAHARASHTRA,PUNE RURAL,2001,3,3,0,0,0,0,1,3,4,9

MAHARASHTRA,RAIGAD,2001,1,1,0,0,0,0,0,1,0,5

MAHARASHTRA,RATNAGIRI,2001,0,0,0,0,0,0,0,1,0,1

MAHARASHTRA,SANGLI,2001,0,1,0,0,0,0,1,13,1,7

MAHARASHTRA,SATARA,2001,0,3,0,0,0,0,2,0,5,5

MAHARASHTRA,SINDHUDURG,2001,0,0,0,0,0,0,0,2,1,0

MAHARASHTRA,SOLAPUR COMMR.,2001,0,2,0,0,0,0,0,0,1,3

MAHARASHTRA,SOLAPUR RURAL,2001,0,1,0,0,1,1,0,0,9,15

MAHARASHTRA,THANE COMMR.,2001,0,1,1,0,0,0,1,1,1,5

MAHARASHTRA,THANE RURAL,2001,0,1,0,0,0,0,0,10,1,4

MAHARASHTRA,WARDHA,2001,0,2,0,0,0,0,1,1,0,8

MAHARASHTRA,WASHIM,2001,0,1,0,0,0,0,0,3,2,6

MAHARASHTRA,YAVATMAL,2001,1,3,1,0,0,0,0,7,1,10

MAHARASHTRA,TOTAL,2001,14,51,5,4,3,5,48,146,61,288

MANIPUR,BISHNUPUR,2001,0,0,0,0,0,0,0,0,0,0

MANIPUR,CHANDEL,2001,0,0,0,0,0,0,0,0,0,0

MANIPUR,CHURACHANDPUR,2001,0,0,0,0,0,0,0,0,0,0

MANIPUR,IMPHAL(EAST),2001,0,0,0,0,0,0,0,0,0,0

MANIPUR,IMPHAL(WEST),2001,0,0,0,0,0,0,0,0,0,0

MANIPUR,SENAPATI,2001,0,0,0,0,0,0,0,0,0,0

MANIPUR,TAMENGLONG,2001,0,0,0,0,0,0,0,0,0,0

MANIPUR,THOUBAL,2001,0,0,0,0,0,0,0,0,0,0

MANIPUR,UKHRUL,2001,0,0,0,0,0,0,0,0,0,0

MANIPUR,TOTAL,2001,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,GARO HILLS EAST,2001,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,GARO HILLS SOUTH,2001,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,GARO HILLS WEST,2001,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,JAINTIA HILLS,2001,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,KHASI HILLS EAST,2001,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,KHASI HILLS WEST,2001,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,RI-BHOI,2001,0,0,0,0,0,0,0,0,0,0

MEGHALAYA,TOTAL,2001,0,0,0,0,0,0,0,0,0,0

MIZORAM,AIZAWL,2001,0,0,0,0,0,0,0,0,0,0

MIZORAM,CHAMPHAI,2001,0,0,0,0,0,0,0,0,0,0

MIZORAM,KOLASIB,2001,0,0,0,0,0,0,0,0,0,0

MIZORAM,LAWNGTLAI,2001,0,0,0,0,0,0,0,0,0,0

MIZORAM,LUNGLEI,2001,0,0,0,0,0,0,0,0,0,0

MIZORAM,MAMIT,2001,0,0,0,0,0,0,0,0,0,0

MIZORAM,SAIHA,2001,0,0,0,0,1,0,0,0,0,0

MIZORAM,SERCHHIP,2001,0,0,0,0,0,0,0,0,0,0

MIZORAM,TOTAL,2001,0,0,0,0,1,0,0,0,0,0

NAGALAND,DIMAPUR,2001,0,0,0,0,0,0,0,0,0,0

NAGALAND,KIPHIRE,2001,0,0,0,0,0,0,0,0,0,0

NAGALAND,KOHIMA,2001,0,0,0,0,0,0,0,0,0,0

NAGALAND,MOKOKCHUNG,2001,0,0,0,0,0,0,0,0,0,0

NAGALAND,MON,2001,0,0,0,0,0,0,0,0,0,0

NAGALAND,PEREN,2001,0,0,0,0,0,0,0,0,0,0

NAGALAND,PHEK,2001,0,0,0,0,0,0,0,0,0,0

NAGALAND,TUENSANG,2001,0,0,0,0,0,0,0,0,0,0

NAGALAND,WOKHA,2001,0,0,0,0,0,0,0,0,0,0

NAGALAND,ZUNHEBOTO,2001,1,0,0,0,0,0,0,0,0,0

NAGALAND,TOTAL,2001,1,0,0,0,0,0,0,0,0,0

ODISHA,ANGUL,2001,0,2,0,0,0,3,27,21,0,277

ODISHA,BALASORE,2001,0,7,3,0,0,1,37,0,0,11

ODISHA,BARAGARH,2001,0,0,0,0,0,0,0,0,0,20

ODISHA,BERHAMPUR,2001,0,1,0,0,0,0,1,0,0,6

ODISHA,BHADRAK,2001,0,0,0,0,0,0,0,44,0,0

ODISHA,BOLANGIR,2001,0,0,0,0,0,0,52,52,0,0

ODISHA,BOUDH,2001,0,1,0,0,1,1,0,19,0,16

ODISHA,CUTTACK,2001,0,0,0,0,0,0,0,75,0,0

ODISHA,DEOGARH,2001,0,2,0,0,0,0,5,0,12,4

ODISHA,DHENKANAL,2001,1,1,0,0,1,0,8,33,0,22

ODISHA,GAJAPATI,2001,0,1,0,0,0,0,0,0,0,1

ODISHA,GANJAM,2001,0,0,0,0,0,0,40,40,0,0

ODISHA,JAGATSINGHPUR,2001,0,0,0,0,0,0,0,0,0,0

ODISHA,JAJPUR,2001,0,2,0,0,0,0,0,13,0,13

ODISHA,JHARSUGUDA,2001,0,1,0,0,0,0,8,0,0,4

ODISHA,KALAHANDI,2001,0,3,1,0,0,0,28,0,0,17

ODISHA,KANDHAMAL,2001,0,1,0,0,1,0,12,14,0,22

ODISHA,KENDRAPARA,2001,0,1,0,0,0,2,14,33,0,0

ODISHA,KEONJHAR,2001,1,2,2,0,0,0,0,0,0,21

ODISHA,KHURDA,2001,0,1,0,0,0,1,41,81,0,38

ODISHA,KORAPUT,2001,1,3,0,0,0,0,0,16,0,28

ODISHA,MALKANGIR,2001,1,1,0,0,0,0,6,10,0,0

ODISHA,MAYURBHANJ,2001,0,4,0,0,0,0,0,34,0,30

ODISHA,NAYAGARH,2001,0,1,0,0,0,0,17,35,0,18

ODISHA,NOWRANGPUR,2001,0,0,0,0,0,0,4,21,0,21

ODISHA,NUAPADA,2001,1,0,0,0,1,0,2,24,0,15

ODISHA,PURI,2001,2,4,1,0,0,4,57,66,0,0

ODISHA,RAYAGADA,2001,1,1,0,0,0,1,0,0,0,12

ODISHA,ROURKELA,2001,0,0,0,0,0,0,0,0,0,0

ODISHA,SAMBALPUR,2001,0,1,0,0,0,0,15,0,0,15

ODISHA,SONEPUR,2001,0,2,0,0,0,0,6,12,0,4

ODISHA,SRP(CUTTACK),2001,0,0,0,0,0,0,0,2,0,2

ODISHA,SRP(ROURKELA),2001,0,0,0,0,0,0,0,0,0,0

ODISHA,SUNDARGARH,2001,1,1,0,0,0,0,0,0,0,3

ODISHA,TOTAL,2001,9,44,7,0,4,13,380,645,12,620

PUNJAB,AMRITSAR,2001,1,1,0,0,0,0,3,2,0,1

PUNJAB,BARNALA,2001,0,1,0,0,0,0,0,0,0,0

PUNJAB,BATALA,2001,1,0,1,0,0,0,0,0,0,0

PUNJAB,BHATINDA,2001,0,1,0,0,0,0,0,3,0,5

PUNJAB,FARIDKOT,2001,0,0,0,0,0,0,0,4,0,4

PUNJAB,FATEHGARH SAHIB,2001,0,0,0,0,0,0,0,3,0,0

PUNJAB,FEROZEPUR,2001,0,0,0,0,0,0,0,4,1,0

PUNJAB,G.R.P,2001,0,0,0,0,0,0,0,0,0,0

PUNJAB,GURDASPUR,2001,1,1,1,0,0,0,0,0,0,0

PUNJAB,HOSHIARPUR,2001,0,0,0,0,0,0,1,1,0,0

PUNJAB,JAGRAON,2001,1,1,0,0,0,0,0,3,0,6

PUNJAB,JALANDHAR,2001,0,1,1,0,0,0,1,10,0,0

PUNJAB,KAPURTHALA,2001,0,0,1,0,0,0,0,0,0,0

PUNJAB,KHANNA,2001,0,0,0,0,0,0,0,0,0,0

PUNJAB,LUDHIANA,2001,0,1,0,0,0,0,0,5,0,17

PUNJAB,MAJITHA,2001,0,1,0,0,0,0,1,2,0,1

PUNJAB,MANSA,2001,0,1,0,0,0,0,0,0,0,3

PUNJAB,MOGA,2001,0,0,0,0,0,0,0,0,0,0

PUNJAB,MUKTSAR,2001,1,1,0,0,0,0,3,0,0,5

PUNJAB,NAWAN SHAHR,2001,0,0,0,0,0,0,0,0,0,0

PUNJAB,PATIALA,2001,0,0,0,0,0,0,0,10,0,7

PUNJAB,ROPAR,2001,0,0,0,0,0,0,0,0,0,0

PUNJAB,SANGRUR,2001,0,0,0,0,0,0,3,2,0,2

PUNJAB,TARN TARAN,2001,0,0,0,0,0,0,2,0,0,0

PUNJAB,TOTAL,2001,5,10,4,0,0,0,14,49,1,51

RAJASTHAN,AJMER,2001,3,3,2,0,0,2,7,28,0,114

RAJASTHAN,ALWAR,2001,2,9,0,0,0,5,4,188,0,0

RAJASTHAN,BANSWARA,2001,0,1,0,0,0,0,6,8,0,0

RAJASTHAN,BARAN,2001,1,7,0,0,1,2,4,79,0,0

RAJASTHAN,BARMER,2001,2,1,0,0,1,2,0,110,0,0

RAJASTHAN,BHARATPUR,2001,2,16,0,0,0,6,2,428,0,0

RAJASTHAN,BHILWARA,2001,3,5,0,0,0,1,4,137,0,0

RAJASTHAN,BIKANER,2001,2,8,1,0,0,5,91,59,0,56

RAJASTHAN,BUNDI,2001,3,2,0,0,0,0,4,10,0,68

RAJASTHAN,CHITTORGARH,2001,2,7,0,0,0,2,0,132,0,0

RAJASTHAN,CHURU,2001,1,3,2,0,0,0,94,5,0,51

RAJASTHAN,DAUSA,2001,0,1,0,0,0,1,0,3,0,89

RAJASTHAN,DHOLPUR,2001,1,4,5,0,2,6,0,156,0,0

RAJASTHAN,DUNGARPUR,2001,0,0,0,0,0,0,1,2,0,24

RAJASTHAN,G.R.P.,2001,0,0,0,0,0,0,0,7,0,0

RAJASTHAN,GANGANAGAR,2001,2,12,6,0,0,0,59,21,0,235

RAJASTHAN,HANUMANGARH,2001,3,13,6,0,0,0,17,17,0,145

RAJASTHAN,JAIPUR,2001,0,5,3,0,0,3,3,270,0,0

RAJASTHAN,JAISALMER,2001,0,5,0,0,0,0,1,44,0,0

RAJASTHAN,JALORE,2001,1,1,1,0,0,0,2,130,0,0

RAJASTHAN,JHALAWAR,2001,1,9,5,0,0,0,62,67,0,15

RAJASTHAN,JHUNJHUNU,2001,1,2,0,0,0,0,0,138,0,0

RAJASTHAN,JODHPUR,2001,4,4,0,0,0,5,4,152,0,0

RAJASTHAN,KARAULI,2001,1,3,0,0,0,0,0,138,0,0

RAJASTHAN,KOTA,2001,6,8,1,0,0,0,25,3,0,100

RAJASTHAN,NAGAUR,2001,2,3,0,0,0,4,1,9,0,218

RAJASTHAN,PALI,2001,1,7,1,0,0,2,6,223,0,0

RAJASTHAN,RAJSAMAND,2001,0,0,0,0,0,0,12,39,0,0

RAJASTHAN,SAWAI MADHOPUR,2001,0,1,2,0,1,0,1,98,0,0

RAJASTHAN,SIKAR,2001,2,2,0,0,0,0,0,6,0,104

RAJASTHAN,SIROHI,2001,2,3,0,0,0,0,7,48,0,0

RAJASTHAN,TONK,2001,2,4,0,0,0,1,0,168,0,0

RAJASTHAN,UDAIPUR,2001,1,2,0,0,0,0,2,42,0,0

RAJASTHAN,TOTAL,2001,51,151,35,0,5,47,419,2965,0,1219

SIKKIM,EAST,2001,0,0,2,0,2,0,1,0,0,0

SIKKIM,NORTH,2001,0,0,0,0,0,0,0,0,0,0

SIKKIM,SOUTH,2001,0,0,0,0,0,0,0,0,0,0

SIKKIM,WEST,2001,0,0,0,0,0,0,1,0,0,0

SIKKIM,TOTAL,2001,0,0,2,0,2,0,2,0,0,0

TAMIL NADU,ARIYALUR,2001,0,0,0,0,0,0,0,15,0,0

TAMIL NADU,CHENGAI,2001,0,0,0,0,0,0,0,0,10,0

TAMIL NADU,CHENNAI,2001,0,0,0,0,0,0,0,1,0,0

TAMIL NADU,CHENNAI RLY.,2001,0,0,0,0,0,0,0,7,0,0

TAMIL NADU,COIMBATORE RURAL,2001,1,1,0,0,0,0,0,50,0,9

TAMIL NADU,COIMBATORE URBAN,2001,0,0,0,0,0,0,0,12,0,0

TAMIL NADU,CUDDALORE,2001,0,0,0,1,0,0,0,25,0,0

TAMIL NADU,DHARMAPURI,2001,0,0,0,0,0,0,0,24,0,0

TAMIL NADU,DINDIGUL,2001,0,0,0,0,0,0,0,6,0,0

TAMIL NADU,ERODE,2001,2,1,0,0,0,0,0,60,0,0

TAMIL NADU,KANCHIPURAM,2001,0,0,0,0,0,0,0,13,0,62

TAMIL NADU,KANYAKUMARI,2001,0,0,0,0,0,0,0,0,8,0

TAMIL NADU,KARUR,2001,0,0,0,0,0,0,8,8,0,0

TAMIL NADU,MADURAI RURAL,2001,2,2,0,0,0,3,0,64,0,10

TAMIL NADU,MADURAI URBAN,2001,0,0,0,1,0,0,0,16,0,0

TAMIL NADU,NAGAPATTINAM,2001,1,4,2,0,0,0,5,10,0,8

TAMIL NADU,NAMAKKAL,2001,1,0,0,0,0,0,0,8,0,3

TAMIL NADU,NILGIRIS,2001,0,0,0,0,0,0,0,2,0,0

TAMIL NADU,PERAMBALUR,2001,0,0,0,0,0,0,0,18,0,0

TAMIL NADU,PUDUKOTTAI,2001,0,0,0,0,0,0,0,37,0,0

TAMIL NADU,RAMNATHAPURAM,2001,1,1,0,0,0,0,3,23,0,15

TAMIL NADU,SALEM RURAL,2001,0,0,0,0,0,0,16,16,0,0

TAMIL NADU,SALEM URBAN,2001,1,0,0,0,0,0,0,3,0,0

TAMIL NADU,SIVAGANGAI,2001,1,1,0,1,1,0,0,73,0,0

TAMIL NADU,THANJAVUR,2001,2,1,0,0,0,0,22,0,0,10

TAMIL NADU,THENI,2001,0,0,0,0,0,0,3,9,0,8

TAMIL NADU,THIRUNELVELI RURAL,2001,3,2,0,0,0,0,0,39,0,0

TAMIL NADU,THIRUNELVELI URBAN,2001,2,0,0,0,0,0,0,2,0,0

TAMIL NADU,THIRUVALLUR,2001,11,9,6,0,0,4,273,20,1,819

TAMIL NADU,THIRUVANNAMALAI,2001,0,0,0,1,0,3,10,24,0,11

TAMIL NADU,THIRUVARUR,2001,0,3,8,0,0,7,52,24,0,110

TAMIL NADU,THOOTHUGUDI,2001,1,0,0,1,0,0,0,20,0,20

TAMIL NADU,TRICHY RLY.,2001,0,0,0,0,0,0,0,0,0,0

TAMIL NADU,TRICHY RURAL,2001,0,0,0,0,0,0,0,6,0,6

TAMIL NADU,TRICHY URBAN,2001,4,2,0,0,0,0,5,0,3,0

TAMIL NADU,VELLORE,2001,0,0,0,0,0,0,0,12,0,0

TAMIL NADU,VILLUPURAM,2001,3,0,0,0,0,1,25,3,0,0

TAMIL NADU,VIRUDHUNAGAR,2001,2,0,0,0,0,0,0,32,0,14

TAMIL NADU,TOTAL,2001,38,27,16,5,1,18,422,682,22,1105

TRIPURA,DHALAI,2001,0,0,0,0,0,0,0,0,0,0

TRIPURA,NORTH,2001,0,0,0,0,0,0,0,1,0,1

TRIPURA,SOUTH,2001,0,0,0,0,0,0,0,0,0,0

TRIPURA,WEST,2001,0,0,0,0,0,0,0,0,0,0

TRIPURA,TOTAL,2001,0,0,0,0,0,0,0,1,0,1

UTTAR PRADESH,AGRA,2001,11,15,8,2,2,2,18,215,0,103

UTTAR PRADESH,ALIGARH,2001,8,12,9,2,0,3,8,1,0,131

UTTAR PRADESH,ALLAHABAD,2001,6,9,6,0,4,7,36,268,0,109

UTTAR PRADESH,AMBEDKAR NAGAR,2001,2,2,2,0,0,0,6,82,0,7

UTTAR PRADESH,AURAIYA,2001,1,2,2,0,0,1,17,1,0,57

UTTAR PRADESH,AZAMGARH,2001,8,1,2,1,4,2,9,5,0,87

UTTAR PRADESH,BADAUN,2001,9,7,2,0,3,5,7,126,0,1

UTTAR PRADESH,BAGHPAT,2001,1,1,0,0,1,0,1,22,0,3

UTTAR PRADESH,BAHRAICH,2001,1,1,0,0,0,1,0,56,0,0

UTTAR PRADESH,BALLIA,2001,4,1,0,0,0,2,9,35,2,24

UTTAR PRADESH,BALRAMPUR,2001,3,3,0,0,0,4,2,28,0,21

UTTAR PRADESH,BANDA,2001,6,9,2,0,1,4,7,106,0,31

UTTAR PRADESH,BARABANKI,2001,4,9,2,0,2,10,13,194,0,175

UTTAR PRADESH,BAREILLY,2001,13,16,0,2,4,3,16,207,0,12

UTTAR PRADESH,BASTI,2001,3,8,0,0,0,2,1,158,0,0

UTTAR PRADESH,BIJNOR,2001,8,5,5,0,0,2,13,13,0,57

UTTAR PRADESH,BULANDSHAHAR,2001,14,4,5,0,2,1,7,132,0,95

UTTAR PRADESH,CHANDOLI,2001,1,1,0,0,0,0,1,48,9,0

UTTAR PRADESH,CHITRAKOOT DHAM,2001,4,1,0,0,0,0,0,39,0,0

UTTAR PRADESH,DEORIA,2001,2,0,3,0,0,4,25,58,0,16

UTTAR PRADESH,ETAH,2001,14,8,5,1,2,5,24,0,0,116

UTTAR PRADESH,ETAWAH,2001,5,3,11,0,4,1,18,6,0,70

UTTAR PRADESH,FAIZABAD,2001,8,6,0,0,0,5,11,52,0,73

UTTAR PRADESH,FATEHGARH,2001,7,2,5,0,0,0,4,54,0,51

UTTAR PRADESH,FATEHPUR,2001,11,5,3,0,1,0,17,192,0,41

UTTAR PRADESH,FIROZABAD,2001,6,2,6,1,2,3,13,30,1,45

UTTAR PRADESH,G.R.P.,2001,1,0,0,0,1,0,0,5,0,3

UTTAR PRADESH,GAUTAMBUDH NAGAR,2001,3,1,0,0,0,1,2,0,0,43

UTTAR PRADESH,GHAZIABAD,2001,13,6,10,0,2,1,7,0,0,50

UTTAR PRADESH,GHAZIPUR,2001,1,1,2,0,0,1,3,26,0,90

UTTAR PRADESH,GONDA,2001,7,6,0,0,1,9,23,158,0,77

UTTAR PRADESH,GORAKHPUR,2001,5,2,4,0,1,2,1,146,0,0

UTTAR PRADESH,HAMIRPUR,2001,5,6,2,0,0,3,11,53,0,41

UTTAR PRADESH,HARDOI,2001,11,14,5,0,2,6,37,119,0,96

UTTAR PRADESH,HATHRAS,2001,3,2,2,2,2,3,8,7,0,69

UTTAR PRADESH,J.P.NAGAR,2001,10,3,3,1,0,1,2,0,0,61

UTTAR PRADESH,JALAUN,2001,6,1,2,1,3,2,6,6,0,124

UTTAR PRADESH,JAUNPUR,2001,3,1,0,0,0,2,10,77,0,30

UTTAR PRADESH,JHANSI,2001,9,5,3,1,0,3,7,82,0,29

UTTAR PRADESH,KANNAUJ,2001,6,1,2,1,2,3,6,6,0,65

UTTAR PRADESH,KANPUR DEHAT,2001,2,3,5,0,2,3,7,8,0,81

UTTAR PRADESH,KANPUR NAGAR,2001,12,11,9,0,5,3,61,120,0,78

UTTAR PRADESH,KAUSHAMBI,2001,6,5,3,0,0,4,22,0,0,102

UTTAR PRADESH,KHIRI,2001,16,21,0,0,2,6,62,165,0,49

UTTAR PRADESH,KUSHI NAGAR,2001,2,3,1,0,0,0,0,68,0,62

UTTAR PRADESH,LALITPUR,2001,0,4,0,0,0,0,5,22,0,19

UTTAR PRADESH,LUCKNOW,2001,11,19,16,1,2,8,24,221,0,128

UTTAR PRADESH,MAHARAJGANJ,2001,0,3,0,0,0,0,0,40,0,1

UTTAR PRADESH,MAHOBA,2001,5,3,1,0,1,1,5,79,0,10

UTTAR PRADESH,MAINPURI,2001,6,4,6,0,3,5,10,90,0,60

UTTAR PRADESH,MATHURA,2001,8,6,2,0,1,2,11,0,0,49

UTTAR PRADESH,MAU,2001,0,2,3,0,0,3,10,17,0,70

UTTAR PRADESH,MEERUT,2001,9,4,6,0,0,1,9,106,0,77

UTTAR PRADESH,MIRZAPUR,2001,2,3,1,0,0,1,1,29,0,6

UTTAR PRADESH,MORADABAD,2001,4,7,1,0,1,3,11,13,0,39

UTTAR PRADESH,MUZAFFARNAGAR,2001,13,11,6,0,1,0,18,7,0,24

UTTAR PRADESH,PILIBHIT,2001,12,11,2,0,3,5,36,101,0,45

UTTAR PRADESH,PRATAPGARH,2001,6,3,3,0,0,2,4,64,0,68

UTTAR PRADESH,RAIBAREILLY,2001,4,19,7,0,1,3,9,183,0,54

UTTAR PRADESH,RAMPUR,2001,6,5,2,0,0,0,0,49,0,3

UTTAR PRADESH,SAHARANPUR,2001,4,5,1,0,0,1,15,4,0,28

UTTAR PRADESH,SANT KABIRNAGAR,2001,2,5,0,0,0,0,0,44,0,0

UTTAR PRADESH,SHAHJAHANPUR,2001,11,16,9,0,0,3,26,36,0,81

UTTAR PRADESH,SHRAWASTI,2001,2,2,1,0,0,0,3,57,0,0

UTTAR PRADESH,SIDHARTHNAGAR,2001,1,3,3,0,0,1,6,72,0,0

UTTAR PRADESH,SITAPUR,2001,15,28,6,0,7,10,10,54,0,265

UTTAR PRADESH,SONBHADRA,2001,2,2,0,0,0,0,3,16,0,0

UTTAR PRADESH,ST.RAVIDASNAGAR,2001,1,0,0,0,0,2,7,39,0,22

UTTAR PRADESH,SULTANPUR,2001,2,3,0,0,1,3,4,114,0,38

UTTAR PRADESH,UNNAO,2001,14,18,12,0,7,2,34,188,0,112

UTTAR PRADESH,VARANASI,2001,2,1,0,0,0,2,2,66,0,9

UTTAR PRADESH,TOTAL,2001,423,412,219,16,83,178,821,4885,12,3683

UTTARAKHAND,ALMORA,2001,0,0,0,0,0,0,0,7,0,3

UTTARAKHAND,BAGESHWAR,2001,0,0,0,0,0,0,0,7,0,3

UTTARAKHAND,CHAMOLI,2001,0,0,0,0,0,0,1,7,0,3

UTTARAKHAND,CHAMPAWAT,2001,0,0,0,0,0,0,0,0,0,0

UTTARAKHAND,DEHRADUN,2001,0,0,0,0,0,0,0,6,0,2

UTTARAKHAND,HARIDWAR,2001,7,1,3,0,0,1,3,3,0,3

UTTARAKHAND,NAINITAL,2001,0,0,0,0,0,0,0,12,0,7

UTTARAKHAND,PAURI GARHWAL,2001,1,0,0,0,0,0,3,4,0,2

UTTARAKHAND,PITHORAGARH,2001,1,0,0,0,0,0,0,1,0,0

UTTARAKHAND,RUDRA PRAYAG,2001,0,0,0,0,0,0,0,3,0,1

UTTARAKHAND,TEHRI GARHWAL,2001,0,0,0,0,0,0,13,13,0,8

UTTARAKHAND,UDHAMSINGH NAGAR,2001,1,1,0,0,0,0,3,11,0,7

UTTARAKHAND,UTTARKASHI,2001,0,0,0,0,0,0,0,10,0,6

UTTARAKHAND,TOTAL,2001,10,2,3,0,0,1,23,84,0,45

WEST BENGAL,24 PARGANAS NORTH,2001,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,24 PARGANAS SOUTH,2001,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,ASANSOL,2001,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,BANKURA,2001,0,1,0,0,0,0,0,2,0,1

WEST BENGAL,BIRBHUM,2001,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,BURDWAN,2001,0,1,0,0,0,0,1,2,0,0

WEST BENGAL,COOCHBEHAR,2001,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,DAKSHIN DINAJPUR,2001,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,DARJEELING,2001,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,HOOGHLY,2001,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,HOWRAH,2001,0,0,0,0,0,0,0,0,0,0

WEST BENGAL,HOWRAH CITY,2001,0,0,0,0,0,0,0,0,0,0

